pub_date	keywords	headline	source	document_type	web_url	news_desk	section_name	snippet	lead_paragraph
2014-09-30T00:00:00Z	Hong Kong; Demonstrations, Protests and Riots; Occupy Central; Police; Leung Chun-ying; China	Hong Kong Protesters Defy Officials’ Call to Disperse	The New York Times	article	http://www.nytimes.com/2014/09/30/world/asia/hong-kong-protests.html	Foreign	World	The city&#8217;s wave of public protest extended into the working week as thousands ignored a government call to abandon street blockades across the city.	The city&#8217;s wave of public protest extended into the working week as thousands ignored a government call to abandon street blockades across the city.
2014-09-30T16:42:32Z		Large Crowds Mark 1991 Coup Anniversary in Haiti	AP	article	http://www.nytimes.com/aponline/2014/09/30/world/americas/ap-cb-haiti-former-president.html	None	World	A large crowd of supporters of former Haitian President Jean-Bertrand Aristide marched Tuesday through the capital on the anniversary of a 1991 military coup that ousted the country's first democratically elected leader.	A large crowd of supporters of former Haitian President Jean-Bertrand Aristide marched Tuesday through the capital on the anniversary of a 1991 military coup that ousted the country's first democratically elected leader.
2014-09-30T14:41:33Z		No Images of Hong Kong Protests in China's Media	AP	article	http://www.nytimes.com/aponline/2014/09/30/world/asia/ap-as-china-media-blackout.html	None	World	China's government has cut off news about Hong Kong's pro-democracy protests to the rest of the country, a clampdown so thorough that no image of the rallies has appeared in state-controlled media, and at least one man has been detained for reposting...	China's government has cut off news about Hong Kong's pro-democracy protests to the rest of the country, a clampdown so thorough that no image of the rallies has appeared in state-controlled media, and at least one man has been detained for reposting accounts of the events.
2014-09-30T02:38:27Z		HK Protests' 'Umbrella Revolution' Tag Escapes China's Censors-So Far	Reuters	article	http://www.nytimes.com/reuters/2014/09/30/world/asia/30reuters-hongkong-china-censorship.html	None	World	"China's censors, who have barred most online discussion of the pro-democracy protests in Hong Kong, have so far not blocked searches for the movement's ""Umbrella Revolution"" nickname, although it may not survive much longer."	"China's censors, who have barred most online discussion of the pro-democracy protests in Hong Kong, have so far not blocked searches for the movement's ""Umbrella Revolution"" nickname, although it may not survive much longer."
2014-09-30T00:00:00Z	Hong Kong; Xi Jinping; China; Taiwan; Demonstrations, Protests and Riots; Editorials; Elections; Communist Party of China; Occupy Central	China&#8217;s Crackdown in Hong Kong 	The New York Times	article	http://www.nytimes.com/2014/09/30/opinion/chinas-crackdown-in-hong-kong.html	Editorial	Opinion	The promise of &#8220;one country, two systems&#8221; was supposed to last until 2047. How far will President Xi go if protesters stand their ground?	The promise of &#8220;one country, two systems&#8221; was supposed to last until 2047. How far will President Xi go if protesters stand their ground?
2014-09-30T21:04:13Z		Snapshots From the Protest Streets in Hong Kong	AP	article	http://www.nytimes.com/aponline/2014/09/30/world/asia/ap-as-hong-kong-snapshots-from-the-streets.html	None	World	At first the students sat outside Hong Kong's government complex. Then the broader Occupy Central civil disobedience movement joined them to call for the right for the people in this Chinese territory to elect their leader. The protest spread and the...	At first the students sat outside Hong Kong's government complex. Then the broader Occupy Central civil disobedience movement joined them to call for the right for the people in this Chinese territory to elect their leader. The protest spread and the police's use of tear gas at the weekend shocked more citizens out onto the streets.
2014-09-30T11:21:08Z		Gritty Streets of Mong Kok a Potential Hong Kong Flashpoint	Reuters	article	http://www.nytimes.com/reuters/2014/09/30/world/asia/30reuters-hongkong-china-flashpoint.html	None	World	The dark alleyways and triad-run bars of Mong Kok are a long way from the glittering towers of Hong Kong island, the hub of pro-democracy protests that have brought tens of thousands of people on to the streets over the last five days and nights.	The dark alleyways and triad-run bars of Mong Kok are a long way from the glittering towers of Hong Kong island, the hub of pro-democracy protests that have brought tens of thousands of people on to the streets over the last five days and nights.
2014-09-30T01:34:26Z		Hong Kong Protesters Threaten to Occupy Buildings	AP	article	http://www.nytimes.com/aponline/2014/09/30/world/asia/ap-as-hong-kong-democracy-protest-.html	None	World	Raising the stakes in their standoff with the authorities, Hong Kong's pro-democracy protesters threatened to occupy key government buildings unless the territory's top official resigns by the end of the day Thursday.	Raising the stakes in their standoff with the authorities, Hong Kong's pro-democracy protesters threatened to occupy key government buildings unless the territory's top official resigns by the end of the day Thursday.
2014-09-30T05:31:56Z		Hong Kong Pro-Democracy Academics Say Face Death Threats, Intimidation	Reuters	article	http://www.nytimes.com/reuters/2014/09/30/world/asia/30reuters-hongkong-china-academics.html	None	World	Some academics at the forefront of Hong Kong's fight for more democracy say they have become targets of death threats or other intimidation as the former British colony remains near-paralysed by the biggest protests since it returned to Chinese rule...	Some academics at the forefront of Hong Kong's fight for more democracy say they have become targets of death threats or other intimidation as the former British colony remains near-paralysed by the biggest protests since it returned to Chinese rule in 1997.
2014-09-30T12:30:00Z	Hong Kong; China; Democracy (Theory and Philosophy); Politics and Government; Demonstrations, Protests and Riots	Hong Kong People!	The New York Times	article	http://www.nytimes.com/2014/09/30/opinion/occupy-central-protests-hong-kong-people.html	OpEd	Opinion	"The ""one country, two systems"" formula Hong Kong was promised has been finally laid bare as unworkable."	"The ""one country, two systems"" formula Hong Kong was promised has been finally laid bare as unworkable."
2014-09-30T19:15:43Z		Worst Ebola Outbreak on Record Tests Global Response	Reuters	article	http://www.nytimes.com/reuters/2014/09/30/world/africa/30reuters-health-ebola-chronology.html	None	World	International agencies and governments are fighting to contain the world's worst Ebola epidemic since the disease was identified in 1976. 	International agencies and governments are fighting to contain the world's worst Ebola epidemic since the disease was identified in 1976. 
2014-09-30T00:43:42Z		Hong Kong Protests Approach Potential National Day Flashpoint	Reuters	article	http://www.nytimes.com/reuters/2014/09/30/business/30reuters-hongkong-china.html	None	Business Day	Thousands of pro-democracy protesters thronged the streets of Hong Kong early on Wednesday, ratcheting up pressure on the pro-Beijing government that has called the action illegal, with both sides marking uneasy National Day celebrations.	Thousands of pro-democracy protesters thronged the streets of Hong Kong early on Wednesday, ratcheting up pressure on the pro-Beijing government that has called the action illegal, with both sides marking uneasy National Day celebrations.
2014-09-30T00:00:00Z		Your Tuesday Briefing	The New York Times	article	http://www.nytimes.com/2014/09/30/us/latest-news-secret-service-catalonia-apple.html	National	U.S.	Here’s what you need to know to start your day.	Here’s what you need to know to start your day.
2014-10-01T19:21:17Z		Ex-Tiananmen Leaders Say HK Protesters Biggest Risk Would Be Loss of Public Support	Reuters	article	http://www.nytimes.com/reuters/2014/10/01/world/asia/01reuters-hongkong-china-tiananmenprotesters.html	None	World	Former student leaders and activists involved in the 1989 Tiananmen Square protests in Beijing say the biggest danger to pro-democracy demonstrators currently confronting the Chinese authorities in Hong Kong is if they lose support from people in the...	Former student leaders and activists involved in the 1989 Tiananmen Square protests in Beijing say the biggest danger to pro-democracy demonstrators currently confronting the Chinese authorities in Hong Kong is if they lose support from people in the territory and become marginalized. 
2014-10-01T18:42:10Z		US Student Rallies Support Hong Kong Protesters	AP	article	http://www.nytimes.com/aponline/2014/10/01/us/ap-us-hong-kong-democracy-protests-us.html	None	U.S.	Students bearing umbrellas as a sign of solidarity gathered at rallies in several U.S. cities on Wednesday to show support for pro-democracy protesters in Hong Kong.	Students bearing umbrellas as a sign of solidarity gathered at rallies in several U.S. cities on Wednesday to show support for pro-democracy protesters in Hong Kong.
2014-10-01T08:56:31Z		Former Hong Kong Governor Patten Calls for 'Genuine Consultation': BBC	Reuters	article	http://www.nytimes.com/reuters/2014/10/01/world/europe/01reuters-hongkong-china-patten.html	None	World	Former Hong Kong governor Chris Patten called on Wednesday for a new period of genuine consultation over demands for greater democracy in the former British colony which is witnessing its worst protests since China resumed its rule 17 years ago.	Former Hong Kong governor Chris Patten called on Wednesday for a new period of genuine consultation over demands for greater democracy in the former British colony which is witnessing its worst protests since China resumed its rule 17 years ago.
2014-10-01T00:00:00Z	Demonstrations, Protests and Riots; Leung Chun-ying; Hong Kong; China; Occupy Central	Hong Kong Protests Are Leaderless but Orderly 	The New York Times	article	http://www.nytimes.com/2014/10/01/world/asia/in-hong-kong-clean-and-polite-but-a-protest-nonetheless.html	Foreign	World	The crowds on the streets maintain fastidious attention to hygiene and good manners as they rally for democracy.	The crowds on the streets maintain fastidious attention to hygiene and good manners as they rally for democracy.
